id,composition,energy,structure
./Si1B1Mo5P3-6955_POSCAR,B1 Mo5 P3 Si1,-851.8300,./Si1B1Mo5P3-6955_POSCARPOSCAR
./Si8Mo4-6013_POSCAR,Mo4 Si8,-1073.2200,./Si8Mo4-6013_POSCARPOSCAR
./Si2B2Mo3P1-4915_POSCAR,B2 Mo3 P1 Si2,-505.7520,./Si2B2Mo3P1-4915_POSCARPOSCAR
./Si16-467_POSCAR,Si16,-1302.9280,./Si16-467_POSCARPOSCAR
./Si2B3-1836_POSCAR,B3 Si2,-143.5450,./Si2B3-1836_POSCARPOSCAR
./B4Mo4P4-2717_POSCAR,B4 Mo4 P4,-1130.5200,./B4Mo4P4-2717_POSCARPOSCAR
./Si4B1P5-4648_POSCAR,B1 P5 Si4,-544.1900,./Si4B1P5-4648_POSCARPOSCAR
./Si4B2-5569_POSCAR,B2 Si4,-194.7480,./Si4B2-5569_POSCARPOSCAR
./Si5B3-1029_POSCAR,B3 Si5,-355.7040,./Si5B3-1029_POSCARPOSCAR
./Si4B2-4410_POSCAR,B2 Si4,-196.8540,./Si4B2-4410_POSCARPOSCAR
./B4Mo5P3-2837_POSCAR,B4 Mo5 P3,-1181.0640,./B4Mo5P3-2837_POSCARPOSCAR
./Si5B4P3-3070_POSCAR,B4 P3 Si5,-831.0960,./Si5B4P3-3070_POSCARPOSCAR
./Si3B2P4-1953_POSCAR,B2 P4 Si3,-455.9490,./Si3B2P4-1953_POSCARPOSCAR
./Si2B2Mo4P2-5391_POSCAR,B2 Mo4 P2 Si2,-811.7200,./Si2B2Mo4P2-5391_POSCARPOSCAR
./Mo6P2-6089_POSCAR,Mo6 P2,-615.3040,./Mo6P2-6089_POSCARPOSCAR
./Si2B1Mo8-542_POSCAR,B1 Mo8 Si2,-1148.1800,./Si2B1Mo8-542_POSCARPOSCAR
./Si8B24-212_POSCAR,B24 Si8,-6540.4800,./Si8B24-212_POSCARPOSCAR
./B1Mo2-801_POSCAR,B1 Mo2,-86.2350,./B1Mo2-801_POSCARPOSCAR
./B3Mo6P3-1500_POSCAR,B3 Mo6 P3,-1246.2000,./B3Mo6P3-1500_POSCARPOSCAR
./B4Mo10P4-5157_POSCAR,B4 Mo10 P4,-2911.5000,./B4Mo10P4-5157_POSCARPOSCAR
./Si2Mo11P5-5757_POSCAR,Mo11 P5 Si2,-2901.4200,./Si2Mo11P5-5757_POSCARPOSCAR
./Si6B2P2-2875_POSCAR,B2 P2 Si6,-569.4000,./Si6B2P2-2875_POSCARPOSCAR
./Si4P2-4753_POSCAR,P2 Si4,-184.6380,./Si4P2-4753_POSCARPOSCAR
./B7Mo11P2-2551_POSCAR,B7 Mo11 P2,-3625.8000,./B7Mo11P2-2551_POSCARPOSCAR
./Si12-7212_POSCAR,Si12,-747.1680,./Si12-7212_POSCARPOSCAR
./Si3B2Mo4-977_POSCAR,B2 Mo4 Si3,-666.6750,./Si3B2Mo4-977_POSCARPOSCAR
./Si2B4Mo8-3542_POSCAR,B4 Mo8 Si2,-1795.5000,./Si2B4Mo8-3542_POSCARPOSCAR
./Si3B2Mo3-6720_POSCAR,B2 Mo3 Si3,-503.9360,./Si3B2Mo3-6720_POSCARPOSCAR
./Mo7P6-1311_POSCAR,Mo7 P6,-1471.4700,./Mo7P6-1311_POSCARPOSCAR
./Si2B2P5-5230_POSCAR,B2 P5 Si2,-449.5230,./Si2B2P5-5230_POSCARPOSCAR
./Mo2P10-5414_POSCAR,Mo2 P10,-919.9080,./Mo2P10-5414_POSCARPOSCAR
./Mo4P6-4643_POSCAR,Mo4 P6,-784.6200,./Mo4P6-4643_POSCARPOSCAR
./Mo13P5-3792_POSCAR,Mo13 P5,-3104.6400,./Mo13P5-3792_POSCARPOSCAR
./Si3Mo3P6-5418_POSCAR,Mo3 P6 Si3,-986.1000,./Si3Mo3P6-5418_POSCARPOSCAR
./Si3Mo7P5-4734_POSCAR,Mo7 P5 Si3,-1858.5000,./Si3Mo7P5-4734_POSCARPOSCAR
./P1-16_POSCAR,P1,-5.2817,./P1-16_POSCARPOSCAR
./B7Mo6-1824_POSCAR,B7 Mo6,-1479.0100,./B7Mo6-1824_POSCARPOSCAR
./Si2Mo2P4-1116_POSCAR,Mo2 P4 Si2,-439.2640,./Si2Mo2P4-1116_POSCARPOSCAR
./Mo4P2-687_POSCAR,Mo4 P2,-324.8160,./Mo4P2-687_POSCARPOSCAR
./Si1B5Mo4-1496_POSCAR,B5 Mo4 Si1,-851.8100,./Si1B5Mo4-1496_POSCARPOSCAR
./Si6B6Mo8-3711_POSCAR,B6 Mo8 Si6,-3274.6000,./Si6B6Mo8-3711_POSCARPOSCAR
./Si4P2-419_POSCAR,P2 Si4,-186.1680,./Si4P2-419_POSCARPOSCAR
./B2Mo2-1149_POSCAR,B2 Mo2,-141.6520,./B2Mo2-1149_POSCARPOSCAR
./Si3B3P6-6899_POSCAR,B3 P6 Si3,-813.4320,./Si3B3P6-6899_POSCARPOSCAR
./Si3Mo3P8-6043_POSCAR,Mo3 P8 Si3,-1292.8160,./Si3Mo3P8-6043_POSCARPOSCAR
./Si3Mo2P2-1465_POSCAR,Mo2 P2 Si3,-349.4260,./Si3Mo2P2-1465_POSCARPOSCAR
./Mo2P1-147_POSCAR,Mo2 P1,-82.7550,./Mo2P1-147_POSCARPOSCAR
./B3Mo6-4472_POSCAR,B3 Mo6,-768.7980,./B3Mo6-4472_POSCARPOSCAR
./Si3Mo3P2-1139_POSCAR,Mo3 P2 Si3,-491.8720,./Si3Mo3P2-1139_POSCARPOSCAR
./B4Mo2-5142_POSCAR,B4 Mo2,-299.0820,./B4Mo2-5142_POSCARPOSCAR
./Si3B1P1-7030_POSCAR,B1 P1 Si3,-134.9000,./Si3B1P1-7030_POSCARPOSCAR
./Si5B2P3-7145_POSCAR,B2 P3 Si5,-548.6200,./Si5B2P3-7145_POSCARPOSCAR
./Mo6P14-809_POSCAR,Mo6 P14,-2864.4000,./Mo6P14-809_POSCARPOSCAR
./Mo9P11-1244_POSCAR,Mo9 P11,-3280.8000,./Mo9P11-1244_POSCARPOSCAR
./Si2B1P3-3565_POSCAR,B1 P3 Si2,-196.4820,./Si2B1P3-3565_POSCARPOSCAR
./Mo6P14-4268_POSCAR,Mo6 P14,-2876.6000,./Mo6P14-4268_POSCARPOSCAR
./B1Mo2P4-5668_POSCAR,B1 Mo2 P4,-355.3970,./B1Mo2P4-5668_POSCARPOSCAR
./Si5Mo8P3-2193_POSCAR,Mo8 P3 Si5,-2187.8400,./Si5Mo8P3-2193_POSCARPOSCAR
./Mo12P6-3533_POSCAR,Mo12 P6,-3002.2200,./Mo12P6-3533_POSCARPOSCAR
./Si3Mo2P7-2730_POSCAR,Mo2 P7 Si3,-900.5040,./Si3Mo2P7-2730_POSCARPOSCAR
./Mo2P3-143_POSCAR,Mo2 P3,-195.1700,./Mo2P3-143_POSCARPOSCAR
./B2Mo4P2-5439_POSCAR,B2 Mo4 P2,-566.0960,./B2Mo4P2-5439_POSCARPOSCAR
./Si4Mo3P13-5718_POSCAR,Mo3 P13 Si4,-2493.6000,./Si4Mo3P13-5718_POSCARPOSCAR
./Si3Mo5P7-5819_POSCAR,Mo5 P7 Si3,-1658.4000,./Si3Mo5P7-5819_POSCARPOSCAR
./Si9B6-3244_POSCAR,B6 Si9,-1232.5200,./Si9B6-3244_POSCARPOSCAR
./Si4B4-1947_POSCAR,B4 Si4,-357.8320,./Si4B4-1947_POSCARPOSCAR
./Si1Mo3P6-3525_POSCAR,Mo3 P6 Si1,-727.6500,./Si1Mo3P6-3525_POSCARPOSCAR
./Si3P7-1892_POSCAR,P7 Si3,-525.8500,./Si3P7-1892_POSCARPOSCAR
./Si3B6-2097_POSCAR,B6 Si3,-474.1200,./Si3B6-2097_POSCARPOSCAR
./Si2B1Mo6P5-4550_POSCAR,B1 Mo6 P5 Si2,-1582.1400,./Si2B1Mo6P5-4550_POSCARPOSCAR
./Mo24P2-44_POSCAR,Mo24 P2,-6867.3800,./Mo24P2-44_POSCARPOSCAR
./B3Mo7P6-1335_POSCAR,B3 Mo7 P6,-2106.4000,./B3Mo7P6-1335_POSCARPOSCAR
./Si8B8-377_POSCAR,B8 Si8,-1470.9280,./Si8B8-377_POSCARPOSCAR
./Si6P4-1118_POSCAR,P4 Si6,-523.5700,./Si6P4-1118_POSCARPOSCAR
./Si5B5-7163_POSCAR,B5 Si5,-561.7900,./Si5B5-7163_POSCARPOSCAR
./Si5Mo1P6-6131_POSCAR,Mo1 P6 Si5,-829.4520,./Si5Mo1P6-6131_POSCARPOSCAR
./Si8B8-510_POSCAR,B8 Si8,-1464.1120,./Si8B8-510_POSCARPOSCAR
./B8Mo4-2059_POSCAR,B8 Mo4,-1184.5560,./B8Mo4-2059_POSCARPOSCAR
./B3Mo4-1740_POSCAR,B3 Mo4,-447.4190,./B3Mo4-1740_POSCARPOSCAR
./Si2Mo4P6-5244_POSCAR,Mo4 P6 Si2,-1064.8800,./Si2Mo4P6-5244_POSCARPOSCAR
./Si5Mo6-7104_POSCAR,Mo6 Si5,-1030.2820,./Si5Mo6-7104_POSCARPOSCAR
./Si3B3Mo3P2-4887_POSCAR,B3 Mo3 P2 Si3,-885.3900,./Si3B3Mo3P2-4887_POSCARPOSCAR
./Si2Mo1P9-2566_POSCAR,Mo1 P9 Si2,-834.4800,./Si2Mo1P9-2566_POSCARPOSCAR
./Mo2P4-99_POSCAR,Mo2 P4,-264.3000,./Mo2P4-99_POSCARPOSCAR
./Si1B13-4862_POSCAR,B13 Si1,-1232.9940,./Si1B13-4862_POSCARPOSCAR
./Si2Mo2P1-4816_POSCAR,Mo2 P1 Si2,-198.8800,./Si2Mo2P1-4816_POSCARPOSCAR
./Si4Mo2P6-6548_POSCAR,Mo2 P6 Si4,-903.7560,./Si4Mo2P6-6548_POSCARPOSCAR
./Si2Mo2P8-4928_POSCAR,Mo2 P8 Si2,-907.0440,./Si2Mo2P8-4928_POSCARPOSCAR
./Si1B1P2-771_POSCAR,B1 P2 Si1,-86.4040,./Si1B1P2-771_POSCARPOSCAR
./Si2B4Mo6-6005_POSCAR,B4 Mo6 Si2,-1246.0800,./Si2B4Mo6-6005_POSCARPOSCAR
./Mo2P2-47_POSCAR,Mo2 P2,-136.7280,./Mo2P2-47_POSCARPOSCAR
./Si2Mo2P4-7157_POSCAR,Mo2 P4 Si2,-445.2960,./Si2Mo2P4-7157_POSCARPOSCAR
./B2Mo2P2-5630_POSCAR,B2 Mo2 P2,-278.1600,./B2Mo2P2-5630_POSCARPOSCAR
./Si4B2Mo2-4512_POSCAR,B2 Mo2 Si4,-448.4640,./Si4B2Mo2-4512_POSCARPOSCAR
./B4Mo8P2-6048_POSCAR,B4 Mo8 P2,-1804.8800,./B4Mo8P2-6048_POSCARPOSCAR
./Si2Mo2P2-5940_POSCAR,Mo2 P2 Si2,-264.2640,./Si2Mo2P2-5940_POSCARPOSCAR
./B4Mo8P2-794_POSCAR,B4 Mo8 P2,-1781.6400,./B4Mo8P2-794_POSCARPOSCAR
./Si7B8-4039_POSCAR,B8 Si7,-1274.6550,./Si7B8-4039_POSCARPOSCAR
./Si1B3Mo3-953_POSCAR,B3 Mo3 Si1,-415.1280,./Si1B3Mo3-953_POSCARPOSCAR
./B8Mo6P1-3972_POSCAR,B8 Mo6 P1,-1919.7000,./B8Mo6P1-3972_POSCARPOSCAR
./Si5B2P5-4720_POSCAR,B2 P5 Si5,-798.8400,./Si5B2P5-4720_POSCARPOSCAR
./B4Mo12-1999_POSCAR,B4 Mo12,-2552.0000,./B4Mo12-1999_POSCARPOSCAR
./Si8Mo6-2901_POSCAR,Mo6 Si8,-1548.1200,./Si8Mo6-2901_POSCARPOSCAR
./Si4Mo5-2409_POSCAR,Mo5 Si4,-697.2030,./Si4Mo5-2409_POSCARPOSCAR
./B4P2-507_POSCAR,B4 P2,-223.5180,./B4P2-507_POSCARPOSCAR
./Mo3P5-5899_POSCAR,Mo3 P5,-497.2240,./Mo3P5-5899_POSCARPOSCAR
./B2Mo2-5826_POSCAR,B2 Mo2,-142.2320,./B2Mo2-5826_POSCARPOSCAR
./Si1B1Mo2P2-6865_POSCAR,B1 Mo2 P2 Si1,-272.0400,./Si1B1Mo2P2-6865_POSCARPOSCAR
./Mo6P3-4677_POSCAR,Mo6 P3,-747.4410,./Mo6P3-4677_POSCARPOSCAR
./Si1Mo2P6-5593_POSCAR,Mo2 P6 Si1,-511.5510,./Si1Mo2P6-5593_POSCARPOSCAR
./Si3Mo2P7-6632_POSCAR,Mo2 P7 Si3,-905.6520,./Si3Mo2P7-6632_POSCARPOSCAR
./Si4Mo3-1036_POSCAR,Mo3 Si4,-391.5940,./Si4Mo3-1036_POSCARPOSCAR
./Si4B3P4-7196_POSCAR,B3 P4 Si4,-676.6540,./Si4B3P4-7196_POSCARPOSCAR
./Si6Mo2P4-6190_POSCAR,Mo2 P4 Si6,-901.9200,./Si6Mo2P4-6190_POSCARPOSCAR
./Si9Mo9-1011_POSCAR,Mo9 Si9,-2687.9400,./Si9Mo9-1011_POSCARPOSCAR
./Si2Mo4P2-1222_POSCAR,Mo4 P2 Si2,-540.8960,./Si2Mo4P2-1222_POSCARPOSCAR
./Si7P2-7217_POSCAR,P2 Si7,-428.0040,./Si7P2-7217_POSCARPOSCAR
./B7Mo10P3-5262_POSCAR,B7 Mo10 P3,-3508.0000,./B7Mo10P3-5262_POSCARPOSCAR
./B4-6621_POSCAR,B4,-98.8360,./B4-6621_POSCARPOSCAR
./Si3Mo9P3-5615_POSCAR,Mo9 P3 Si3,-2030.1000,./Si3Mo9P3-5615_POSCARPOSCAR
./Si6Mo2P12-1349_POSCAR,Mo2 P12 Si6,-2401.6000,./Si6Mo2P12-1349_POSCARPOSCAR
./Si8P4-182_POSCAR,P4 Si8,-764.1960,./Si8P4-182_POSCARPOSCAR
./Mo4P3-6874_POSCAR,Mo4 P3,-430.2200,./Mo4P3-6874_POSCARPOSCAR
./Mo3P6-3718_POSCAR,Mo3 P6,-600.7500,./Mo3P6-3718_POSCARPOSCAR
./Si1B4-3701_POSCAR,B4 Si1,-151.3100,./Si1B4-3701_POSCARPOSCAR
./Si12B2Mo4-6161_POSCAR,B2 Mo4 Si12,-2153.7000,./Si12B2Mo4-6161_POSCARPOSCAR
./Si1Mo3P8-4371_POSCAR,Mo3 P8 Si1,-976.7640,./Si1Mo3P8-4371_POSCARPOSCAR
./Si2B6-318_POSCAR,B6 Si2,-384.9600,./Si2B6-318_POSCARPOSCAR
./Mo5P6-5264_POSCAR,Mo5 P6,-1007.1490,./Mo5P6-5264_POSCARPOSCAR
./B1Mo4P2-6841_POSCAR,B1 Mo4 P2,-440.6220,./B1Mo4P2-6841_POSCARPOSCAR
./Si2B4-5102_POSCAR,B4 Si2,-212.8500,./Si2B4-5102_POSCARPOSCAR
./Si8B3P7-6670_POSCAR,B3 P7 Si8,-1798.5600,./Si8B3P7-6670_POSCARPOSCAR
./Si2Mo2P4-2044_POSCAR,Mo2 P4 Si2,-433.5280,./Si2Mo2P4-2044_POSCARPOSCAR
./B2Mo4P3-5421_POSCAR,B2 Mo4 P3,-682.5330,./B2Mo4P3-5421_POSCARPOSCAR
./Si2B1Mo1P3-6688_POSCAR,B1 Mo1 P3 Si2,-309.6870,./Si2B1Mo1P3-6688_POSCARPOSCAR
./Si4Mo4-408_POSCAR,Mo4 Si4,-538.2880,./Si4Mo4-408_POSCARPOSCAR
./B2Mo4P4-1410_POSCAR,B2 Mo4 P4,-811.4400,./B2Mo4P4-1410_POSCARPOSCAR
./Si3B3P2-7003_POSCAR,B3 P2 Si3,-373.1680,./Si3B3P2-7003_POSCARPOSCAR
./Si8Mo3-6758_POSCAR,Mo3 Si8,-834.0090,./Si8Mo3-6758_POSCARPOSCAR
./Si1Mo2P2-1706_POSCAR,Mo2 P2 Si1,-195.4050,./Si1Mo2P2-1706_POSCARPOSCAR
./Si2Mo6P6-3335_POSCAR,Mo6 P6 Si2,-1563.8000,./Si2Mo6P6-3335_POSCARPOSCAR
./Si1B4Mo4P2-6405_POSCAR,B4 Mo4 P2 Si1,-955.1850,./Si1B4Mo4P2-6405_POSCARPOSCAR
./Si10Mo4-6898_POSCAR,Mo4 Si10,-1376.4380,./Si10Mo4-6898_POSCARPOSCAR
./Si6B4-2802_POSCAR,B4 Si6,-554.0500,./Si6B4-2802_POSCARPOSCAR
./B2Mo4P1-4178_POSCAR,B2 Mo4 P1,-440.8950,./B2Mo4P1-4178_POSCARPOSCAR
./B1Mo3P1-3610_POSCAR,B1 Mo3 P1,-226.6550,./B1Mo3P1-3610_POSCARPOSCAR
./Mo7P11-925_POSCAR,Mo7 P11,-2489.5800,./Mo7P11-925_POSCARPOSCAR
./Si8P8-750_POSCAR,P8 Si8,-1325.9680,./Si8P8-750_POSCARPOSCAR
./Si1Mo7-605_POSCAR,Mo7 Si1,-636.0480,./Si1Mo7-605_POSCARPOSCAR
./Mo3P11-7168_POSCAR,Mo3 P11,-1282.2040,./Mo3P11-7168_POSCARPOSCAR
./B5Mo6P2-4599_POSCAR,B5 Mo6 P2,-1453.5300,./B5Mo6P2-4599_POSCARPOSCAR
./Si5P6-6255_POSCAR,P6 Si5,-626.9450,./Si5P6-6255_POSCARPOSCAR
./Si2B1Mo3P2-2143_POSCAR,B1 Mo3 P2 Si2,-501.7520,./Si2B1Mo3P2-2143_POSCARPOSCAR
./Mo8P4-375_POSCAR,Mo8 P4,-1353.1200,./Mo8P4-375_POSCARPOSCAR
./Mo3P3-499_POSCAR,Mo3 P3,-298.6500,./Mo3P3-499_POSCARPOSCAR
./Si4B5-6159_POSCAR,B5 Si4,-460.8630,./Si4B5-6159_POSCARPOSCAR
./Mo4P6-3930_POSCAR,Mo4 P6,-782.1800,./Mo4P6-3930_POSCARPOSCAR
./Si1Mo1P3-6786_POSCAR,Mo1 P3 Si1,-160.2200,./Si1Mo1P3-6786_POSCARPOSCAR
./B2Mo2P1-1312_POSCAR,B2 Mo2 P1,-203.9250,./B2Mo2P1-1312_POSCARPOSCAR
./Si3P2-4962_POSCAR,P2 Si3,-125.9450,./Si3P2-4962_POSCARPOSCAR
./Si6B2P4-6334_POSCAR,B2 P4 Si6,-810.7800,./Si6B2P4-6334_POSCARPOSCAR
./Si7P4-4458_POSCAR,P4 Si7,-644.1820,./Si7P4-4458_POSCARPOSCAR
./Mo2P10-6180_POSCAR,Mo2 P10,-920.5560,./Mo2P10-6180_POSCARPOSCAR
./Si8P3-6077_POSCAR,P3 Si8,-624.2170,./Si8P3-6077_POSCARPOSCAR
./Si7B3-5172_POSCAR,B3 Si7,-535.2400,./Si7B3-5172_POSCARPOSCAR
./B3Mo9P4-927_POSCAR,B3 Mo9 P4,-2312.0000,./B3Mo9P4-927_POSCARPOSCAR
./Mo2P10-4428_POSCAR,Mo2 P10,-903.6120,./Mo2P10-4428_POSCARPOSCAR
./Si2P5-2124_POSCAR,P5 Si2,-255.6820,./Si2P5-2124_POSCARPOSCAR
./Si2Mo2P2-5316_POSCAR,Mo2 P2 Si2,-269.8260,./Si2Mo2P2-5316_POSCARPOSCAR
./B5Mo8P3-6242_POSCAR,B5 Mo8 P3,-2258.7200,./B5Mo8P3-6242_POSCARPOSCAR
./Si4Mo2P6-2413_POSCAR,Mo2 P6 Si4,-896.7000,./Si4Mo2P6-2413_POSCARPOSCAR
./Si4B1-5717_POSCAR,B1 Si4,-131.2100,./Si4B1-5717_POSCARPOSCAR
./Si6B3-6422_POSCAR,B3 Si6,-437.3550,./Si6B3-6422_POSCARPOSCAR
./Mo16P8-304_POSCAR,Mo16 P8,-5344.5600,./Mo16P8-304_POSCARPOSCAR
./Si2B7Mo9P2-5592_POSCAR,B7 Mo9 P2 Si2,-3383.6000,./Si2B7Mo9P2-5592_POSCARPOSCAR
./B8P4-128_POSCAR,B8 P4,-900.3000,./B8P4-128_POSCARPOSCAR
./Si6B3P11-6032_POSCAR,B3 P11 Si6,-2197.6000,./Si6B3P11-6032_POSCARPOSCAR
./Si4B4-7127_POSCAR,B4 Si4,-366.6000,./Si4B4-7127_POSCARPOSCAR
./Si4B4P2-1071_POSCAR,B4 P2 Si4,-582.4500,./Si4B4P2-1071_POSCARPOSCAR
./Si5P2-7277_POSCAR,P2 Si5,-260.3510,./Si5P2-7277_POSCARPOSCAR
./Si2B2Mo2-782_POSCAR,B2 Mo2 Si2,-285.5040,./Si2B2Mo2-782_POSCARPOSCAR
./Si3B2Mo3P2-1710_POSCAR,B2 Mo3 P2 Si3,-738.7000,./Si3B2Mo3P2-1710_POSCARPOSCAR
./Si2B2-839_POSCAR,B2 Si2,-91.6080,./Si2B2-839_POSCARPOSCAR
./Si6B4P2-5864_POSCAR,B4 P2 Si6,-819.3120,./Si6B4P2-5864_POSCARPOSCAR
./Si5B3-2746_POSCAR,B3 Si5,-345.6720,./Si5B3-2746_POSCARPOSCAR
./Si3B3Mo4P2-6807_POSCAR,B3 Mo4 P2 Si3,-1124.8560,./Si3B3Mo4P2-6807_POSCARPOSCAR
./Si4Mo2P6-3744_POSCAR,Mo2 P6 Si4,-921.5160,./Si4Mo2P6-3744_POSCARPOSCAR
./B5Mo3-5581_POSCAR,B5 Mo3,-543.6320,./B5Mo3-5581_POSCARPOSCAR
./Si1B4Mo6P3-5730_POSCAR,B4 Mo6 P3 Si1,-1623.5800,./Si1B4Mo6P3-5730_POSCARPOSCAR
./Si4Mo7-6574_POSCAR,Mo7 Si4,-1102.4200,./Si4Mo7-6574_POSCARPOSCAR
./P2-662_POSCAR,P2,-20.8620,./P2-662_POSCARPOSCAR
./Mo4P8-6518_POSCAR,Mo4 P8,-1073.5320,./Mo4P8-6518_POSCARPOSCAR
./Si3B2Mo4-5075_POSCAR,B2 Mo4 Si3,-671.8680,./Si3B2Mo4-5075_POSCARPOSCAR
./Si2B2Mo1P5-2004_POSCAR,B2 Mo1 P5 Si2,-620.2200,./Si2B2Mo1P5-2004_POSCARPOSCAR
./B2Mo8P2-549_POSCAR,B2 Mo8 P2,-1343.2800,./B2Mo8P2-549_POSCARPOSCAR
./B3Mo7P4-4704_POSCAR,B3 Mo7 P4,-1695.5400,./B3Mo7P4-4704_POSCARPOSCAR
./Si2B3Mo3-2168_POSCAR,B3 Mo3 Si2,-518.8880,./Si2B3Mo3-2168_POSCARPOSCAR
./Si3B1P1-2909_POSCAR,B1 P1 Si3,-133.7200,./Si3B1P1-2909_POSCARPOSCAR
./Mo12P4-463_POSCAR,Mo12 P4,-2496.6400,./Mo12P4-463_POSCARPOSCAR
./Si3P7-4651_POSCAR,P7 Si3,-520.8800,./Si3P7-4651_POSCARPOSCAR
./Si4Mo2P14-4138_POSCAR,Mo2 P14 Si4,-2368.0000,./Si4Mo2P14-4138_POSCARPOSCAR
./Si5Mo5-1684_POSCAR,Mo5 Si5,-835.4800,./Si5Mo5-1684_POSCARPOSCAR
./Si3Mo2P11-1738_POSCAR,Mo2 P11 Si3,-1559.4720,./Si3Mo2P11-1738_POSCARPOSCAR
./Si6B3P11-5055_POSCAR,B3 P11 Si6,-2195.8000,./Si6B3P11-5055_POSCARPOSCAR
./Si5P7-1035_POSCAR,P7 Si5,-768.3840,./Si5P7-1035_POSCARPOSCAR
./Si2B2Mo5P3-4718_POSCAR,B2 Mo5 P3 Si2,-1160.9880,./Si2B2Mo5P3-4718_POSCARPOSCAR
./Si8B3-6910_POSCAR,B3 Si8,-655.4460,./Si8B3-6910_POSCARPOSCAR
./Si4P8-936_POSCAR,P8 Si4,-757.2840,./Si4P8-936_POSCARPOSCAR
./Si4B3P3-3655_POSCAR,B3 P3 Si4,-577.4900,./Si4B3P3-3655_POSCARPOSCAR
./Si6B2P4-2778_POSCAR,B2 P4 Si6,-805.4760,./Si6B2P4-2778_POSCARPOSCAR
./Si7P5-2194_POSCAR,P5 Si7,-753.5640,./Si7P5-2194_POSCARPOSCAR
./Si2B3-1924_POSCAR,B3 Si2,-143.8050,./Si2B3-1924_POSCARPOSCAR
./B2Mo10P8-2528_POSCAR,B2 Mo10 P8,-3465.8000,./B2Mo10P8-2528_POSCARPOSCAR
./Si3Mo3P14-1789_POSCAR,Mo3 P14 Si3,-2481.0000,./Si3Mo3P14-1789_POSCARPOSCAR
./Si6P6-725_POSCAR,P6 Si6,-773.3280,./Si6P6-725_POSCARPOSCAR
./P12-525_POSCAR,P12,-763.7040,./P12-525_POSCARPOSCAR
./Mo10P6-327_POSCAR,Mo10 P6,-2352.1600,./Mo10P6-327_POSCARPOSCAR
./Si4P7-6788_POSCAR,P7 Si4,-626.8680,./Si4P7-6788_POSCARPOSCAR
./Si3P8-745_POSCAR,P8 Si3,-642.4880,./Si3P8-745_POSCARPOSCAR
./Si6B2P12-3400_POSCAR,B2 P12 Si6,-2158.4000,./Si6B2P12-3400_POSCARPOSCAR
./B3Mo6P1-1215_POSCAR,B3 Mo6 P1,-933.7700,./B3Mo6P1-1215_POSCARPOSCAR
./Mo2P10-2045_POSCAR,Mo2 P10,-914.0400,./Mo2P10-2045_POSCARPOSCAR
./B1Mo4P4-6267_POSCAR,B1 Mo4 P4,-667.0080,./B1Mo4P4-6267_POSCARPOSCAR
./Mo2P3-5939_POSCAR,Mo2 P3,-196.4050,./Mo2P3-5939_POSCARPOSCAR
./Si4Mo2P4-4260_POSCAR,Mo2 P4 Si4,-653.8500,./Si4Mo2P4-4260_POSCARPOSCAR
./Mo2P4-6110_POSCAR,Mo2 P4,-273.2820,./Mo2P4-6110_POSCARPOSCAR
./Si2Mo2P4-6945_POSCAR,Mo2 P4 Si2,-438.2880,./Si2Mo2P4-6945_POSCARPOSCAR
./Si2B1Mo2P5-7223_POSCAR,B1 Mo2 P5 Si2,-661.5500,./Si2B1Mo2P5-7223_POSCARPOSCAR
./B4Mo3P2-6869_POSCAR,B4 Mo3 P2,-644.0760,./B4Mo3P2-6869_POSCARPOSCAR
./Si4Mo2P2-5359_POSCAR,Mo2 P2 Si4,-441.3200,./Si4Mo2P2-5359_POSCARPOSCAR
./Si4Mo2-3999_POSCAR,Mo2 Si4,-267.1860,./Si4Mo2-3999_POSCARPOSCAR
./Mo3P3-5175_POSCAR,Mo3 P3,-307.7520,./Mo3P3-5175_POSCARPOSCAR
./B10Mo10-2355_POSCAR,B10 Mo10,-3569.0000,./B10Mo10-2355_POSCARPOSCAR
./Si3P2-2965_POSCAR,P2 Si3,-129.1050,./Si3P2-2965_POSCARPOSCAR
./Si2Mo3P6-1991_POSCAR,Mo3 P6 Si2,-850.5640,./Si2Mo3P6-1991_POSCARPOSCAR
./Si2Mo4-425_POSCAR,Mo4 Si2,-330.3480,./Si2Mo4-425_POSCARPOSCAR
./Mo3P3-3404_POSCAR,Mo3 P3,-301.9140,./Mo3P3-3404_POSCARPOSCAR
./Mo2P8-3567_POSCAR,Mo2 P8,-653.4300,./Mo2P8-3567_POSCARPOSCAR
./B3Mo5P4-4375_POSCAR,B3 Mo5 P4,-1180.2360,./B3Mo5P4-4375_POSCARPOSCAR
./Si2B1Mo8-193_POSCAR,B1 Mo8 Si2,-1148.1800,./Si2B1Mo8-193_POSCARPOSCAR
./B2Mo2P1-6528_POSCAR,B2 Mo2 P1,-203.4250,./B2Mo2P1-6528_POSCARPOSCAR
./Si3Mo5P12-3393_POSCAR,Mo5 P12 Si3,-2714.8000,./Si3Mo5P12-3393_POSCARPOSCAR
./Si6Mo8-3774_POSCAR,Mo8 Si6,-1693.7200,./Si6Mo8-3774_POSCARPOSCAR
./B2Mo3P3-4521_POSCAR,B2 Mo3 P3,-510.1760,./B2Mo3P3-4521_POSCARPOSCAR
./Si5B1-4955_POSCAR,B1 Si5,-194.2320,./Si5B1-4955_POSCARPOSCAR
./Si5B3-4896_POSCAR,B3 Si5,-354.9840,./Si5B3-4896_POSCARPOSCAR
