File,Energy
Si1Mo1P4-6318_POSCAR, -37.566
B24P3-40_POSCAR, -178.99
Si2B2P1-5683_POSCAR, -28.803
Si6Mo4P8-708_POSCAR, -119.61
Si2B1Mo1P3-2482_POSCAR,  -44.62
B1Mo2P3-5280_POSCAR, -45.199
Si2P4-576_POSCAR, -30.904
Si5P2-3488_POSCAR, -37.369
Si3Mo3P5-4534_POSCAR, -76.664
Si4B2Mo2-4024_POSCAR, -55.796
B16-602_POSCAR, -100.25
Mo2P5-6445_POSCAR, -50.018
Si6P12-1440_POSCAR, -92.967
Si2B2P6-3291_POSCAR, -55.273
Si9B3-3653_POSCAR, -63.419
B1P3-1803_POSCAR, -22.803
Si9B3P3-1708_POSCAR, -82.583
B4Mo3-3036_POSCAR, -61.126
Si4P8-1216_POSCAR, -61.701
Si6B2P2-4920_POSCAR, -55.529
Si3B4Mo7-1697_POSCAR, -121.09
B2Mo1P1-5817_POSCAR, -30.242
Si4Mo2P4-2692_POSCAR, -65.653
Si1Mo3P5-1734_POSCAR, -66.727
Si6B3Mo7P2-1286_POSCAR, -142.06
Si2P2-5331_POSCAR, -20.086
B2Mo6P3-6345_POSCAR,  -97.84
Si2B2Mo4P2-1153_POSCAR, -80.494
Si2Mo2P8-698_POSCAR, -75.926
Si8Mo2P10-851_POSCAR, -117.57
Si3B2Mo2P5-705_POSCAR, -79.288
Si2Mo2P4-2060_POSCAR, -54.954
Si7B3P4-4242_POSCAR, -80.717
Si2Mo2-476_POSCAR, -33.196
B2Mo3P2-1750_POSCAR, -59.068
Si7B5-3598_POSCAR, -65.957
B4Mo4P2-3670_POSCAR, -82.503
Si2Mo5P5-2050_POSCAR,  -94.87
B2Mo4P4-6821_POSCAR, -80.235
Si3P4-5009_POSCAR, -37.004
Si8B2-2393_POSCAR, -53.446
Si6Mo5-7074_POSCAR,   -89.2
Si1Mo1P2-865_POSCAR, -27.192
Si4Mo6P10-1865_POSCAR, -144.31
B4Mo12P4-4176_POSCAR, -184.09
Si9P4-7180_POSCAR, -68.555
B2Mo2P2-3168_POSCAR, -46.875
B2Mo8P4-3778_POSCAR, -124.81
Mo3P1-4048_POSCAR, -38.235
Si5Mo2P9-2574_POSCAR, -98.308
Si2Mo2P2-6098_POSCAR, -45.244
Si4P1-7248_POSCAR, -25.574
B1Mo4P4-1862_POSCAR, -74.519
Mo2P2-3977_POSCAR, -34.258
Si6B4Mo8-7046_POSCAR, -149.65
Si3B2Mo3P2-5996_POSCAR, -73.887
B2Mo9P2-3136_POSCAR,  -123.5
Si2B1Mo1P6-1164_POSCAR, -59.401
Si4Mo6P2-1557_POSCAR, -99.701
B2Mo4P2-202_POSCAR, -69.199
Si3B2Mo10P3-2848_POSCAR, -158.71
Si7Mo5-3645_POSCAR, -95.576
Si5Mo2P7-3769_POSCAR, -86.356
Si4B2P6-1192_POSCAR, -66.515
B2Mo6P2-6922_POSCAR, -91.216
Mo3P6-919_POSCAR, -67.052
Si5B3P3-5197_POSCAR, -61.511
Si8Mo7-864_POSCAR,  -122.6
Si8Mo6P4-6995_POSCAR, -131.49
Si4Mo2P6-1316_POSCAR, -76.314
Si3B5Mo4-1516_POSCAR, -94.536
B4P4-533_POSCAR, -50.369
Si2B4Mo4-5587_POSCAR, -81.644
Si5B4P3-2289_POSCAR, -70.812
B3Mo7P4-4626_POSCAR, -120.91
Mo4P4-4095_POSCAR, -69.009
Si3Mo3P4-1060_POSCAR, -71.711
Si1Mo4P3-6187_POSCAR, -68.809
Si6Mo6-6259_POSCAR, -101.17
Si4B3P3-6419_POSCAR, -59.018
B8Mo2-2509_POSCAR, -75.492
B4Mo6P2-4021_POSCAR, -106.52
Si5B2P4-2155_POSCAR, -60.997
B4Mo10P5-4203_POSCAR, -168.34
Si2B2P6-5079_POSCAR, -55.785
Si2Mo2P6-1346_POSCAR, -66.256
Si3B2Mo1P4-2944_POSCAR, -62.001
B2Mo4P2-2032_POSCAR, -70.245
B1P3-3121_POSCAR, -22.606
B4Mo12P4-4966_POSCAR, -183.58
Si2B6Mo7-6378_POSCAR, -129.51
Si4B2P4-4192_POSCAR, -56.719
Si2P2-262_POSCAR, -21.303
Si12-92_POSCAR, -62.397
Si2B4-470_POSCAR, -35.515
Si1B2P1-12_POSCAR, -23.878
Mo2P10-6483_POSCAR, -76.277
Si8B4-6816_POSCAR,  -66.18
Si3Mo4P5-2222_POSCAR, -91.001
Si2P3-1292_POSCAR, -26.408
Si2B2Mo8P2-1135_POSCAR, -125.23
Si2B2P3-5845_POSCAR, -39.825
Si12Mo17-541_POSCAR, -252.42
Si3B4Mo5-6838_POSCAR, -100.09
Si6Mo4P8-1527_POSCAR, -118.07
Si2B2Mo2P4-4769_POSCAR,   -67.7
Si5P4-3426_POSCAR, -48.417
Si1B2Mo3P2-6532_POSCAR, -63.481
Si1B5Mo8-3813_POSCAR, -128.39
Si1Mo3-39_POSCAR, -37.909
Si2B2-657_POSCAR, -22.948
Si3P3-3850_POSCAR, -31.265
Si2Mo4-3976_POSCAR, -55.266
Si2P8-1256_POSCAR, -52.819
Si4B8-504_POSCAR, -71.873
Mo10P8-6122_POSCAR, -157.42
Si2Mo2P2-5205_POSCAR, -44.377
Si5Mo3-48_POSCAR, -61.009
Mo3P4-6492_POSCAR, -55.619
Si5B3P2-4497_POSCAR, -55.854
Si3Mo4P4-3639_POSCAR, -84.868
Si8P4-214_POSCAR, -63.068
B7Mo11P2-5557_POSCAR, -180.46
P8-1935_POSCAR, -42.357
Si2B3P5-7100_POSCAR, -57.913
Si1B4Mo8P2-1613_POSCAR,  -131.7
Si8B4-1123_POSCAR, -66.307
B16-391_POSCAR,  -100.6
Si2P2-3942_POSCAR, -21.248
Si2Mo1P6-4833_POSCAR, -54.719
B12-595_POSCAR, -76.112
Mo2P8-2363_POSCAR, -65.521
Si2Mo2P8-3228_POSCAR, -76.592
B3Mo11P2-1221_POSCAR, -152.89
Mo2P8-1782_POSCAR, -65.939
B4Mo7-6640_POSCAR, -104.03
Mo3P9-2101_POSCAR, -82.268
Si5B4P10-2899_POSCAR,  -106.0
Si3B4Mo5-4614_POSCAR, -99.977
Si1Mo1P5-3376_POSCAR, -44.186
Si7Mo4-2817_POSCAR, -84.279
Si2B2P3-6254_POSCAR, -40.174
Si4B2-6119_POSCAR, -32.532
Si5B2P5-5317_POSCAR, -65.094
Si1B1Mo5P3-6019_POSCAR, -85.423
Si2B6Mo6-1978_POSCAR, -118.97
Si7B2P3-1313_POSCAR, -67.582
Si4Mo2-633_POSCAR, -44.347
Si4Mo2-1561_POSCAR, -44.148
Si1Mo1P1-2108_POSCAR, -21.855
Si5B4P7-4607_POSCAR, -92.343
Si1B12-74_POSCAR, -81.088
Si2Mo1P1-3332_POSCAR, -27.282
Mo10P4-6125_POSCAR, -132.49
Si3B3Mo10-6118_POSCAR, -148.97
Si2Mo4-578_POSCAR, -55.066
Si5B3P4-6802_POSCAR, -68.035
Si1Mo5P4-1004_POSCAR, -85.679
Si6Mo6-2131_POSCAR, -100.07
Si5B3Mo4P3-1399_POSCAR, -107.78
B5Mo12P3-3340_POSCAR, -184.11
Si5B5P10-1109_POSCAR, -113.74
Si3B5Mo4-5782_POSCAR, -93.988
Si1Mo3-643_POSCAR, -38.432
Si2B3Mo4P2-1569_POSCAR, -85.682
Mo4P9-6204_POSCAR, -94.707
Si2Mo4P4-4519_POSCAR, -78.878
Si2B3P7-5390_POSCAR, -67.827
Si3Mo5P7-2169_POSCAR, -110.88
Si1B4Mo3-1938_POSCAR,   -66.7
Si2B5Mo4-1374_POSCAR, -89.236
Si4B4-543_POSCAR,  -46.38
Si3Mo3P5-3207_POSCAR, -76.638
Si5B2P3-3388_POSCAR, -54.898
Si3Mo4P5-3040_POSCAR, -89.806
Si2P4-233_POSCAR, -31.552
Si9B3P6-5938_POSCAR, -102.72
Si7B3P2-5716_POSCAR, -67.806
Si2B2P4-5638_POSCAR, -45.757
Si6B3P11-4895_POSCAR, -110.33
Si5B4P3-4128_POSCAR, -69.343
Si2B1Mo4P2-1998_POSCAR, -72.804
Si2B3Mo5-3729_POSCAR, -87.496
P6-3897_POSCAR, -32.202
Si2Mo2P4-2564_POSCAR, -56.194
Si4B4-2114_POSCAR,  -45.62
Si1B2P4-2560_POSCAR, -40.569
Si3B4Mo7-3422_POSCAR, -121.04
Si7B2P9-4485_POSCAR, -96.993
Si1B3P5-3870_POSCAR, -51.587
Si2Mo4P5-2677_POSCAR, -84.412
Si2P2-4022_POSCAR, -19.857
Mo8P8-2192_POSCAR, -136.19
Si2B1Mo4P3-4403_POSCAR, -79.573
Si1B2P1-344_POSCAR, -23.867
B2Mo5P2-2856_POSCAR, -80.775
Mo3P2-734_POSCAR, -45.075
Si1B4Mo8P3-4520_POSCAR, -137.55
Si7Mo4-6764_POSCAR, -82.851
Si1B1Mo6P2-2510_POSCAR, -89.697
Si4Mo4P4-6363_POSCAR, -88.555
Si2P4-3460_POSCAR, -31.734
B1Mo3-6389_POSCAR, -38.955
B1Mo2P1-1182_POSCAR,  -34.37
Si2Mo2P1-5959_POSCAR, -39.344
B4Mo4P1-2206_POSCAR, -77.663
Si3P6-2760_POSCAR, -47.324
Si2B2P2-3885_POSCAR, -35.623
Si3P3-6009_POSCAR, -32.497
Si4B6Mo8-5113_POSCAR, -152.25
B2Mo6P2-6560_POSCAR, -92.267
Si2Mo3P3-2486_POSCAR, -62.094
Si3B2P5-4362_POSCAR, -56.484
Si5B2Mo6P5-1608_POSCAR, -134.12
Si2Mo3P3-6967_POSCAR, -60.693
Mo4P10-5467_POSCAR, -99.056
Si2B2P2-502_POSCAR, -34.767
Si2Mo4P4-4143_POSCAR, -78.586
Si2B6-4877_POSCAR, -47.698
Mo10P6-171_POSCAR, -146.08
Si1B2Mo2-5910_POSCAR, -42.269
Si2Mo4P2-2166_POSCAR, -67.439
B4Mo8P6-5453_POSCAR, -149.66
Si2B3Mo9P2-3284_POSCAR, -144.14
Si4B2Mo7P5-2080_POSCAR, -141.15
Si3P2-6087_POSCAR, -25.848
Si5B1Mo1P3-1297_POSCAR, -60.579
Si2P2-3352_POSCAR, -21.095
Si8B4-787_POSCAR, -66.905
B3Mo5P2-1110_POSCAR, -87.573
Si2B2P4-271_POSCAR,  -46.57
Mo4P8-6332_POSCAR, -90.893
Si5P7-5937_POSCAR,  -62.88
Si4B2Mo3-6882_POSCAR, -68.386
B3Mo4P3-3544_POSCAR, -81.813
Si1B3Mo4P1-4327_POSCAR, -75.884
Si2B3-1319_POSCAR, -29.117
Si4Mo1P5-2361_POSCAR, -58.961
B6Mo11P3-3790_POSCAR, -179.32
Si5Mo2P5-1660_POSCAR, -74.646
Si2B2Mo5-5904_POSCAR, -80.125
Si1Mo2-552_POSCAR, -27.399
Mo12P6-5095_POSCAR, -167.67
B16-3920_POSCAR, -98.552
Si1B4Mo3-5589_POSCAR, -67.237
Mo6P6-1398_POSCAR, -102.62
Si1B2Mo2P1-5422_POSCAR, -47.016
Si2B2Mo3P5-3902_POSCAR, -83.946
Si2B2P2-3394_POSCAR, -34.776
Si5P7-6968_POSCAR, -63.821
Si3B2Mo8P3-7026_POSCAR, -136.46
Si4B4-5448_POSCAR, -45.745
Si4B2P12-1875_POSCAR, -98.023
Si3Mo2P3-5290_POSCAR, -54.621
B2Mo8-3420_POSCAR, -100.75
Si2B4-5652_POSCAR, -35.394
B4Mo6P2-2976_POSCAR, -107.89
Si5Mo4P3-1623_POSCAR, -89.032
B6Mo10-3353_POSCAR, -150.89
B5Mo2-2747_POSCAR,  -55.09
Si2B1Mo1-3901_POSCAR, -28.125
Si9Mo5-3271_POSCAR, -105.71
Mo4P8-4042_POSCAR, -88.126
B12-82_POSCAR, -75.976
B3Mo5P2-2557_POSCAR, -87.822
Si3B3P2-2488_POSCAR, -46.329
Si2P3-1362_POSCAR, -26.646
Si4Mo4P2-288_POSCAR, -77.461
Si2Mo2P3-3672_POSCAR, -50.534
Si1Mo2P4-6169_POSCAR, -49.783
Si2B1Mo7P8-5019_POSCAR, -142.38
Si3B5-6668_POSCAR, -46.694
Si4Mo2P6-4922_POSCAR, -75.156
Si2B4-5803_POSCAR, -35.549
Si5B3P12-4835_POSCAR, -108.75
Mo3P4-6392_POSCAR, -56.645
Si4B6-2761_POSCAR, -57.311
B2Mo7P5-4587_POSCAR, -120.94
B2Mo7P3-2538_POSCAR, -108.69
B4Mo4P4-1124_POSCAR, -94.369
Si5B2P3-6139_POSCAR, -55.972
Si2Mo1P2-4486_POSCAR, -32.453
Si4B3P5-7137_POSCAR,  -69.62
Si2Mo2P2-4396_POSCAR, -45.491
Si3B1Mo6P2-1211_POSCAR, -101.94
Si2B4Mo4-5385_POSCAR, -84.054
Si5Mo3P4-4556_POSCAR,  -81.53
Si2P2-56_POSCAR, -21.061
Si1B2P1-217_POSCAR, -23.991
B2Mo8P4-1141_POSCAR, -126.51
Si2Mo2P2-1980_POSCAR, -44.379
Si6Mo2P4-5500_POSCAR, -75.669
Si3B5Mo4-3969_POSCAR, -94.163
Si4B4Mo4-5058_POSCAR, -92.537
B4Mo12P4-6956_POSCAR,  -182.8
Si3Mo4P5-896_POSCAR, -90.372
B3Mo4P1-4214_POSCAR, -71.575
B3Mo8-3448_POSCAR, -107.77
Si1B2P1-6969_POSCAR, -23.959
Si3B2Mo8-5070_POSCAR, -116.55
Si6B3Mo2P9-1654_POSCAR, -122.37
Si7B3-3387_POSCAR, -54.894
Si2B4Mo4-7288_POSCAR, -84.563
Si2Mo4P2-3801_POSCAR, -66.872
Si1Mo2P4-3683_POSCAR, -50.391
Si3Mo3P5-4660_POSCAR, -78.513
Si6P6-382_POSCAR, -62.759
Si5B2Mo2P9-2945_POSCAR, -110.34
Si8P8-811_POSCAR, -83.317
Si1Mo1P8-1754_POSCAR, -61.246
Si3B1P4-6774_POSCAR, -43.715
Si3Mo1P16-4263_POSCAR, -112.22
B6Mo10P2-3062_POSCAR, -163.08
Si2P6-613_POSCAR, -40.739
B2Mo6P2-1601_POSCAR, -92.561
Si9B3P6-6542_POSCAR,  -98.57
Si1P2-5738_POSCAR, -15.148
Si2B1Mo3P2-5646_POSCAR, -62.983
Si7B2P11-2342_POSCAR, -108.53
Si2B3Mo5P2-4043_POSCAR, -98.484
Mo1P11-4368_POSCAR, -69.288
B6Mo3-5784_POSCAR, -72.563
Si1P2-36_POSCAR, -15.866
Si6B2P6-6760_POSCAR, -77.695
Si8B1-4555_POSCAR, -47.454
Si3P2-1415_POSCAR,  -26.13
Si3B4Mo5-5834_POSCAR, -99.375
B4Mo6-1094_POSCAR, -94.473
Si6Mo4-3112_POSCAR,  -75.41
Mo6P6-213_POSCAR, -99.426
B5Mo4P3-4996_POSCAR, -94.004
Mo2P10-5289_POSCAR, -75.851
Si7Mo5-3656_POSCAR, -94.762
Si2B3Mo5-2659_POSCAR, -87.431
Si1B3-314_POSCAR, -23.992
Si1Mo3P5-3331_POSCAR, -66.533
B4-310_POSCAR, -24.981
B5Mo5P2-3520_POSCAR, -101.84
Si8B2P10-3113_POSCAR, -110.57
Mo5P4-6368_POSCAR, -78.619
Si9B3P3-2245_POSCAR, -82.954
Si2B4Mo4-2755_POSCAR, -82.029
Si1B2Mo2P2-1077_POSCAR, -52.323
Si1Mo4P4-1689_POSCAR, -73.587
Si2Mo2P6-3881_POSCAR,  -66.06
B3Mo3P2-4017_POSCAR, -64.604
Si2B4P6-2218_POSCAR, -68.811
Si3Mo2P5-5647_POSCAR, -65.483
Si16-418_POSCAR, -80.072
P6-2479_POSCAR, -32.236
Si6Mo2-646_POSCAR, -53.813
Si5Mo6P5-3172_POSCAR, -122.91
Mo8-317_POSCAR, -85.804
Si4B5P9-2796_POSCAR, -103.54
B2Mo4-6290_POSCAR, -56.399
B2P2-5402_POSCAR, -24.105
Si2B2P2-343_POSCAR, -34.886
Si2P8-5616_POSCAR, -52.495
B3Mo12P3-5785_POSCAR, -169.95
Mo3P4-4661_POSCAR, -56.687
Mo8P3-3191_POSCAR, -105.63
Si2Mo2P2-5906_POSCAR, -44.121
Si1B1Mo4P2-1711_POSCAR, -66.931
Mo1P2-434_POSCAR, -22.139
Si4B8Mo8-2946_POSCAR, -164.38
Si2B2P4-3115_POSCAR, -46.351
Si3Mo3P6-4766_POSCAR, -83.114
Si3B4P3-6986_POSCAR, -58.342
Si5Mo2P9-3359_POSCAR, -97.848
Si3B5-5339_POSCAR, -46.886
B5Mo4P1-5370_POSCAR, -83.943
Si4B4-4150_POSCAR, -44.764
Si7P8-5187_POSCAR, -80.049
Si4B4Mo4-2446_POSCAR,  -93.49
Si3B3-6505_POSCAR, -34.386
Si5B3P4-728_POSCAR,  -69.02
Si2Mo2P2-2471_POSCAR,  -45.53
Si3B3Mo6-1231_POSCAR, -103.88
Si1P4-4007_POSCAR, -25.817
Si4Mo8P4-6732_POSCAR, -134.82
B2Mo6P4-4158_POSCAR, -105.32
Si2B1Mo2P1-2676_POSCAR, -45.746
Si5B2P4-6244_POSCAR, -61.659
Si7P3-2012_POSCAR,  -52.51
Si4P8-1513_POSCAR, -62.349
Si2B5Mo5-7197_POSCAR, -99.634
Si2B3Mo4P3-3170_POSCAR,  -92.53
Si1Mo2P2-4890_POSCAR, -39.403
B4Mo13P3-5828_POSCAR, -186.21
Si3P2-3925_POSCAR, -26.003
Mo10P4-130_POSCAR, -133.94
Mo2P1-496_POSCAR, -27.585
B2Mo7P5-1769_POSCAR, -120.88
B3Mo5P2-7229_POSCAR, -87.877
Si3B4P5-3399_POSCAR, -69.879
Si4P3-170_POSCAR,  -37.12
Si3Mo1P4-6444_POSCAR, -48.074
B2Mo7P3-3540_POSCAR, -107.78
Si3Mo2P7-3064_POSCAR, -76.248
Si7B3P10-4288_POSCAR, -110.74
Si1Mo7P3-6330_POSCAR, -101.27
Si6Mo3P5-2873_POSCAR, -91.891
Si5Mo2P7-1189_POSCAR, -85.333
Si10P5-3974_POSCAR, -78.436
Si1B1Mo1-1212_POSCAR, -23.546
Si2B6-4413_POSCAR, -47.569
B6Mo6-2272_POSCAR, -107.13
Si7B3P10-2185_POSCAR, -110.06
Si2Mo5P5-4794_POSCAR, -95.428
B2Mo7P2-6070_POSCAR, -102.87
Mo3P1-4_POSCAR, -37.805
Si13B3P2-2270_POSCAR, -98.217
Si5Mo5-6522_POSCAR,  -83.71
B2Mo2P2-3944_POSCAR,  -46.98
B6Mo4-831_POSCAR,  -85.23
B1Mo4P2-1678_POSCAR, -62.651
Si2Mo2P4-2103_POSCAR, -54.856
Si4Mo4-60_POSCAR, -67.286
B1Mo12P3-2889_POSCAR,  -157.5
Si7B3-3545_POSCAR, -54.981
B3Mo8P5-5975_POSCAR,  -137.2
Si2B6-321_POSCAR, -48.107
Si4Mo3P5-3811_POSCAR, -82.193
Si1B2Mo4P1-7260_POSCAR,  -69.31
Si2P2-331_POSCAR, -21.108
B2Mo6P3-4739_POSCAR, -97.096
Si4B6-2160_POSCAR, -57.408
Si8B3P9-1272_POSCAR, -109.71
Si6B6-1460_POSCAR, -67.883
Si6B2-2955_POSCAR,  -44.15
Si3Mo2P7-4694_POSCAR, -76.727
Si5B4-7221_POSCAR, -50.639
B3Mo4P2-5207_POSCAR, -75.352
Si3Mo3P3-764_POSCAR,  -67.75
Mo2P8-4897_POSCAR, -65.928
Si4B4P4-2069_POSCAR, -70.841
Si2B1Mo5P1-4528_POSCAR, -79.138
Si3Mo4P5-1552_POSCAR, -88.727
B3Mo6P3-5713_POSCAR, -104.05
Si5B5Mo10-3506_POSCAR, -172.38
Si2P2-354_POSCAR, -21.333
Mo2P8-2329_POSCAR, -66.255
B3Mo10P7-6236_POSCAR, -171.52
B2Mo6P2-5755_POSCAR, -91.782
Si2B3Mo3-2951_POSCAR, -64.737
P12-3098_POSCAR, -63.586
Si2B12-6596_POSCAR, -85.899
Si7P5-6755_POSCAR, -63.207
Si4B4P4-107_POSCAR, -70.135
B2Mo4P4-4477_POSCAR, -80.066
B2Mo5P4-2126_POSCAR, -92.419
Si2B2P4-6927_POSCAR, -46.053
Si6B4-5379_POSCAR, -55.276
Si2B4-4284_POSCAR, -35.121
Si1Mo5P5-1375_POSCAR, -89.752
Si3B2Mo4P3-4427_POSCAR, -90.989
Si4B4P4-545_POSCAR, -69.351
Si3B1-4760_POSCAR, -21.901
Si1Mo3-294_POSCAR, -38.432
Si2B3Mo2-4765_POSCAR, -52.396
Mo3P9-758_POSCAR, -80.993
Si4B3Mo4-5622_POSCAR,   -85.7
Si2Mo1P5-976_POSCAR, -48.171
Si4B2Mo2P2-2296_POSCAR,  -67.86
Si7B5Mo8-3081_POSCAR, -159.33
Si1B2Mo2P1-7273_POSCAR,   -47.3
Si3B3P2-4797_POSCAR, -47.522
Si6Mo4-7121_POSCAR, -78.536
Si3B2Mo4P3-5311_POSCAR, -90.635
Si12Mo6-3253_POSCAR, -131.92
B2Mo2P5-6420_POSCAR, -62.908
Si1B1P2-3374_POSCAR, -22.307
Si3B1P3-6024_POSCAR, -38.553
Si3Mo2P5-1333_POSCAR, -66.845
Si5B1P2-5989_POSCAR, -44.369
P10-3351_POSCAR,  -53.23
Si2B3Mo3-2800_POSCAR, -64.727
Si2B3Mo2-1713_POSCAR, -52.225
B12-6302_POSCAR,  -75.91
B1Mo1P2-3165_POSCAR, -28.653
Si3Mo6P1-7069_POSCAR, -88.875
Si4B4P4-490_POSCAR, -68.884
Si4B2-1984_POSCAR, -32.479
P4-2104_POSCAR, -19.932
Si6B3Mo3-4984_POSCAR, -84.756
Si3B3Mo6-6698_POSCAR,  -104.5
Si2B1Mo2P3-4008_POSCAR, -55.837
Si7B4-4336_POSCAR, -60.869
Mo3P9-755_POSCAR, -83.824
Si2P3-3998_POSCAR, -26.178
Si6Mo4-7101_POSCAR, -77.278
Si2B2P2-2514_POSCAR,  -34.01
Si2B5P9-6315_POSCAR, -91.228
Si5B4-4264_POSCAR, -50.786
Si2B1Mo4P13-2437_POSCAR, -131.59
B2Mo6P4-889_POSCAR, -103.14
Si3B2Mo6-1946_POSCAR, -96.874
Si3B3P1-5082_POSCAR, -40.626
Mo4P8-6412_POSCAR, -89.622
B3Mo3P2-7099_POSCAR, -65.123
Si3Mo2P3-4328_POSCAR, -55.373
Si4Mo2P6-7139_POSCAR, -75.974
B4Mo6-5173_POSCAR, -92.866
Si1B2Mo2P2-6137_POSCAR, -52.015
Si4Mo4P4-450_POSCAR, -90.769
Si2B9-6396_POSCAR, -66.323
Si6Mo2-177_POSCAR, -53.836
Si5B4-6923_POSCAR, -50.834
Si2P2-5706_POSCAR, -21.609
B3Mo4P5-7231_POSCAR, -92.269
Si2Mo2P2-1322_POSCAR, -44.377
Si3B3Mo9-4355_POSCAR, -135.81
B2Mo4P6-2023_POSCAR, -92.841
Si5Mo1P3-1001_POSCAR,  -53.21
Mo1P6-4114_POSCAR, -43.404
Si3Mo2P1-2960_POSCAR, -45.002
Si6B5P7-2477_POSCAR, -101.92
Si7Mo8-5170_POSCAR,  -125.5
Mo5P4-4430_POSCAR, -78.313
Mo4P6-5221_POSCAR, -78.282
Si5B4Mo9-6744_POSCAR,  -155.0
B5Mo7-7203_POSCAR, -110.77
B3Mo3P2-1657_POSCAR, -64.517
B3Mo6P2-2211_POSCAR, -98.666
Si4P8-336_POSCAR, -66.169
B40-550_POSCAR, -254.44
Si2Mo1P5-2583_POSCAR, -48.105
B4Mo5-5519_POSCAR,  -81.91
P8-1680_POSCAR, -42.439
Si7B1-6282_POSCAR, -43.134
Si1B11-4136_POSCAR, -74.583
Si3B3Mo2-5882_POSCAR,   -57.3
Si1B1P4-7239_POSCAR, -33.386
Si3B12-31_POSCAR,  -92.41
Si4Mo2-3517_POSCAR, -44.255
B6P6-478_POSCAR, -74.023
B1Mo3P2-4563_POSCAR, -51.689
Mo2P8-2015_POSCAR,  -66.41
Mo3P1-98_POSCAR, -37.797
P24-244_POSCAR, -126.08
B2Mo7P3-3511_POSCAR, -110.32
B1P3-319_POSCAR, -22.861
Si3Mo2P5-7282_POSCAR, -64.673
Si8B1-6300_POSCAR, -47.173
Si6Mo4-2722_POSCAR, -77.555
Si7Mo8-5462_POSCAR, -127.46
Mo1P3-2540_POSCAR, -27.204
Si2B1Mo2P1-3676_POSCAR, -45.387
Si4B4-207_POSCAR, -46.193
Si2Mo3P4-4319_POSCAR, -67.155
Si5B1P2-2523_POSCAR, -44.576
Mo2P7-2172_POSCAR, -61.034
Si3Mo2P3-4459_POSCAR, -55.451
Mo2P5-3443_POSCAR, -50.057
Si4B2-5952_POSCAR, -33.029
B1Mo1P2-2758_POSCAR, -28.577
Si4B4Mo10-2174_POSCAR, -160.51
Si4B2Mo4P2-2953_POSCAR, -92.968
Si6Mo4-7065_POSCAR, -78.511
Si8P12-6750_POSCAR, -104.42
Si2B2P7-4240_POSCAR, -60.736
Mo4P6-3415_POSCAR, -79.067
B5Mo4P3-6773_POSCAR, -95.137
Si2Mo3P3-3563_POSCAR, -61.168
Si2Mo2P1-2343_POSCAR,  -39.13
Si10Mo4-4250_POSCAR, -98.344
Si5Mo2P7-3804_POSCAR, -86.322
B2Mo13P3-4471_POSCAR, -172.18
Si6B6-22_POSCAR, -66.925
B2Mo4P2-5107_POSCAR, -68.944
B6Mo4-1296_POSCAR, -85.778
Si2B2Mo2-1576_POSCAR, -47.353
B3Mo5P4-5060_POSCAR,  -99.54
Si3B1Mo6P2-4140_POSCAR, -101.68
Si5B1Mo2-3425_POSCAR, -55.218
B2Mo6P2-5468_POSCAR, -91.855
B1P3-124_POSCAR, -22.384
Si4B4P4-729_POSCAR, -70.238
Si4B3Mo3-2769_POSCAR, -73.962
Si1Mo1P3-4354_POSCAR, -32.503
Si4B4Mo4-1835_POSCAR, -93.745
Si3Mo3P6-2491_POSCAR, -82.712
Si6B5Mo9-2571_POSCAR, -167.04
Si3Mo2P7-1619_POSCAR, -75.683
Si1Mo2P1-4142_POSCAR,  -33.99
Si1B11-2618_POSCAR, -73.657
B6P6-322_POSCAR, -74.281
Si1P3-5306_POSCAR, -21.374
Mo4P5-2788_POSCAR, -72.565
B4Mo4-2263_POSCAR,  -72.54
Si8B5P7-4992_POSCAR, -113.39
Si4Mo4-3528_POSCAR, -67.415
Si3B6-5520_POSCAR, -52.202
B4Mo9P3-2434_POSCAR, -142.33
Si1B2Mo2-1013_POSCAR, -41.484
B3Mo5P2-6856_POSCAR, -87.866
B6Mo10P2-3418_POSCAR, -165.14
Si3B2P5-4052_POSCAR, -55.245
Si6B2-2834_POSCAR, -43.676
Si5B3Mo4-4693_POSCAR, -92.883
Si4B4P4-190_POSCAR, -71.941
Si1B4Mo3-1758_POSCAR, -66.119
Si1B3Mo2-5681_POSCAR, -48.146
Mo2P3-5981_POSCAR, -39.511
B6Mo3-1230_POSCAR, -72.908
B5Mo12P3-1578_POSCAR, -183.18
Si3B2Mo9P4-7160_POSCAR, -153.04
Si5Mo5P8-5619_POSCAR, -124.56
Si4B3Mo8P1-1497_POSCAR, -138.35
B5Mo10P3-6359_POSCAR, -161.89
B2Mo3P1-1521_POSCAR, -52.703
Si3B3P2-6978_POSCAR, -47.094
Si2P3-6015_POSCAR, -26.172
Si4B3P10-4729_POSCAR,  -94.52
Si3Mo2P4-3257_POSCAR, -59.376
Si9B1P8-5049_POSCAR, -94.154
Si4B5-4808_POSCAR, -51.406
Si3B2P5-6175_POSCAR, -56.091
Si3B2Mo3-3937_POSCAR, -63.101
Si8B24-561_POSCAR, -204.39
Si4B2Mo4P2-979_POSCAR,  -89.44
Si12Mo8-2333_POSCAR, -154.01
Si2Mo1P3-3345_POSCAR, -37.297
Si3Mo3P6-1409_POSCAR,  -82.83
Si4B8-1097_POSCAR, -69.446
Si2Mo2P4-7188_POSCAR, -54.969
Si8B8-51_POSCAR, -91.232
